CourseID,YearMonth,MonthlyEnrollment,MonthlyRevenue,Lag1Enrollment,Lag1Revenue,RollingAvgEnrollment3M,CumulativeEnrollmentToDate,NextMonthEnrollment,NextMonthRevenue,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating
CR00041,2025-11,15,807.9,19.0,1023.34,14.333333333333334,141,10.0,538.6,Finance,Paid,Beginner,53.86,47.08,2.47
CR00042,2025-02,18,0.0,15.0,0.0,15.0,15,11.0,0.0,Finance,Free,Intermediate,0.0,34.83,4.1
CR00042,2025-03,11,0.0,18.0,0.0,16.5,33,17.0,0.0,Finance,Free,Intermediate,0.0,34.83,4.1
CR00042,2025-04,17,0.0,11.0,0.0,14.666666666666666,44,18.0,0.0,Finance,Free,Intermediate,0.0,34.83,4.1
CR00042,2025-05,18,0.0,17.0,0.0,15.333333333333334,61,9.0,0.0,Finance,Free,Intermediate,0.0,34.83,4.1
CR00042,2025-06,9,0.0,18.0,0.0,15.333333333333334,79,20.0,0.0,Finance,Free,Intermediate,0.0,34.83,4.1
CR00042,2025-07,20,0.0,9.0,0.0,14.666666666666666,88,20.0,0.0,Finance,Free,Intermediate,0.0,34.83,4.1
CR00042,2025-08,20,0.0,20.0,0.0,15.666666666666666,108,18.0,0.0,Finance,Free,Intermediate,0.0,34.83,4.1
CR00042,2025-09,18,0.0,20.0,0.0,16.333333333333332,128,10.0,0.0,Finance,Free,Intermediate,0.0,34.83,4.1
CR00042,2025-10,10,0.0,18.0,0.0,19.333333333333332,146,11.0,0.0,Finance,Free,Intermediate,0.0,34.83,4.1
CR00042,2025-11,11,0.0,10.0,0.0,16.0,156,16.0,0.0,Finance,Free,Intermediate,0.0,34.83,4.1
CR00043,2025-02,12,0.0,22.0,0.0,16.5,22,11.0,0.0,Finance,Free,Beginner,0.0,31.77,4.14
CR00043,2025-03,11,0.0,12.0,0.0,17.0,34,13.0,0.0,Finance,Free,Beginner,0.0,31.77,4.14
CR00043,2025-04,13,0.0,11.0,0.0,15.0,45,17.0,0.0,Finance,Free,Beginner,0.0,31.77,4.14
CR00043,2025-05,17,0.0,13.0,0.0,12.0,58,13.0,0.0,Finance,Free,Beginner,0.0,31.77,4.14
CR00043,2025-06,13,0.0,17.0,0.0,13.666666666666666,75,13.0,0.0,Finance,Free,Beginner,0.0,31.77,4.14
CR00043,2025-07,13,0.0,13.0,0.0,14.333333333333334,88,12.0,0.0,Finance,Free,Beginner,0.0,31.77,4.14
CR00043,2025-08,12,0.0,13.0,0.0,14.333333333333334,101,16.0,0.0,Finance,Free,Beginner,0.0,31.77,4.14
CR00043,2025-09,16,0.0,12.0,0.0,12.666666666666666,113,19.0,0.0,Finance,Free,Beginner,0.0,31.77,4.14
CR00043,2025-10,19,0.0,16.0,0.0,13.666666666666666,129,14.0,0.0,Finance,Free,Beginner,0.0,31.77,4.14
CR00043,2025-11,14,0.0,19.0,0.0,15.666666666666666,148,20.0,0.0,Finance,Free,Beginner,0.0,31.77,4.14
CR00044,2025-02,13,1547.52,10.0,1190.4,12.0,10,14.0,1666.5600000000002,Finance,Paid,Intermediate,119.04,23.41,2.75
CR00044,2025-03,14,1666.5600000000002,13.0,1547.52,11.5,23,8.0,952.32,Finance,Paid,Intermediate,119.04,23.41,2.75
CR00044,2025-04,8,952.32,14.0,1666.5600000000002,12.333333333333334,37,9.0,1071.3600000000001,Finance,Paid,Intermediate,119.04,23.41,2.75
CR00044,2025-05,9,1071.3600000000001,8.0,952.32,11.666666666666666,45,22.0,2618.88,Finance,Paid,Intermediate,119.04,23.41,2.75
CR00044,2025-06,22,2618.88,9.0,1071.3600000000001,10.333333333333334,54,17.0,2023.68,Finance,Paid,Intermediate,119.04,23.41,2.75
CR00044,2025-07,17,2023.68,22.0,2618.88,13.0,76,18.0,2142.7200000000003,Finance,Paid,Intermediate,119.04,23.41,2.75
CR00044,2025-08,18,2142.7200000000003,17.0,2023.68,16.0,93,15.0,1785.6000000000001,Finance,Paid,Intermediate,119.04,23.41,2.75
CR00044,2025-09,15,1785.6000000000001,18.0,2142.7200000000003,19.0,111,9.0,1071.3600000000001,Finance,Paid,Intermediate,119.04,23.41,2.75
CR00044,2025-10,9,1071.3600000000001,15.0,1785.6000000000001,16.666666666666668,126,13.0,1547.52,Finance,Paid,Intermediate,119.04,23.41,2.75
CR00044,2025-11,13,1547.52,9.0,1071.3600000000001,14.0,135,13.0,1547.52,Finance,Paid,Intermediate,119.04,23.41,2.75
CR00045,2025-02,13,0.0,14.0,0.0,13.5,14,16.0,0.0,Finance,Free,Advanced,0.0,6.36,1.59
CR00045,2025-03,16,0.0,13.0,0.0,13.5,27,18.0,0.0,Finance,Free,Advanced,0.0,6.36,1.59
CR00045,2025-04,18,0.0,16.0,0.0,14.333333333333334,43,9.0,0.0,Finance,Free,Advanced,0.0,6.36,1.59
CR00045,2025-05,9,0.0,18.0,0.0,15.666666666666666,61,16.0,0.0,Finance,Free,Advanced,0.0,6.36,1.59
CR00045,2025-06,16,0.0,9.0,0.0,14.333333333333334,70,18.0,0.0,Finance,Free,Advanced,0.0,6.36,1.59
CR00045,2025-07,18,0.0,16.0,0.0,14.333333333333334,86,12.0,0.0,Finance,Free,Advanced,0.0,6.36,1.59
CR00045,2025-08,12,0.0,18.0,0.0,14.333333333333334,104,15.0,0.0,Finance,Free,Advanced,0.0,6.36,1.59
CR00045,2025-09,15,0.0,12.0,0.0,15.333333333333334,116,15.0,0.0,Finance,Free,Advanced,0.0,6.36,1.59
CR00045,2025-10,15,0.0,15.0,0.0,15.0,131,14.0,0.0,Finance,Free,Advanced,0.0,6.36,1.59
CR00045,2025-11,14,0.0,15.0,0.0,14.0,146,12.0,0.0,Finance,Free,Advanced,0.0,6.36,1.59
CR00046,2025-02,17,4217.7,12.0,2977.2,13.0,12,13.0,3225.2999999999997,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2
CR00046,2025-03,13,3225.2999999999997,17.0,4217.7,14.5,29,14.0,3473.4,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2
CR00046,2025-04,14,3473.4,13.0,3225.2999999999997,14.0,42,14.0,3473.4,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2
CR00046,2025-05,14,3473.4,14.0,3473.4,14.666666666666666,56,11.0,2729.1,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2
CR00046,2025-06,11,2729.1,14.0,3473.4,13.666666666666666,70,8.0,1984.8,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2
CR00046,2025-07,8,1984.8,11.0,2729.1,13.0,81,12.0,2977.2,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2
CR00046,2025-08,12,2977.2,8.0,1984.8,11.0,89,9.0,2232.9,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2
CR00046,2025-09,9,2232.9,12.0,2977.2,10.333333333333334,101,10.0,2481.0,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2
CR00046,2025-10,10,2481.0,9.0,2232.9,9.666666666666666,110,14.0,3473.4,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2
CR00046,2025-11,14,3473.4,10.0,2481.0,10.333333333333334,120,6.0,1488.6,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2
CR00047,2025-02,15,1343.8500000000001,18.0,1612.6200000000001,16.0,18,17.0,1523.03,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
CR00047,2025-03,17,1523.03,15.0,1343.8500000000001,16.5,33,9.0,806.3100000000001,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
CR00047,2025-04,9,806.3100000000001,17.0,1523.03,16.666666666666668,50,13.0,1164.67,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
CR00047,2025-05,13,1164.67,9.0,806.3100000000001,13.666666666666666,59,14.0,1254.26,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
CR00047,2025-06,14,1254.26,13.0,1164.67,13.0,72,16.0,1433.44,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
CR00047,2025-07,16,1433.44,14.0,1254.26,12.0,86,10.0,895.9000000000001,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
CR00047,2025-08,10,895.9000000000001,16.0,1433.44,14.333333333333334,102,10.0,895.9000000000001,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
CR00047,2025-09,10,895.9000000000001,10.0,895.9000000000001,13.333333333333334,112,13.0,1164.67,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
CR00047,2025-10,13,1164.67,10.0,895.9000000000001,12.0,122,18.0,1612.6200000000001,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
CR00047,2025-11,18,1612.6200000000001,13.0,1164.67,11.0,135,13.0,1164.67,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
CR00048,2025-02,19,0.0,13.0,0.0,15.5,13,19.0,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64
CR00048,2025-03,19,0.0,19.0,0.0,16.0,32,13.0,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64
CR00048,2025-04,13,0.0,19.0,0.0,17.0,51,16.0,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64
CR00048,2025-05,16,0.0,13.0,0.0,17.0,64,15.0,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64
CR00048,2025-06,15,0.0,16.0,0.0,16.0,80,14.0,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64
CR00048,2025-07,14,0.0,15.0,0.0,14.666666666666666,95,22.0,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64
CR00048,2025-08,22,0.0,14.0,0.0,15.0,109,12.0,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64
CR00048,2025-09,12,0.0,22.0,0.0,17.0,131,8.0,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64
CR00048,2025-10,8,0.0,12.0,0.0,16.0,143,13.0,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64
CR00048,2025-11,13,0.0,8.0,0.0,14.0,151,22.0,0.0,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64
CR00049,2025-02,11,4570.61,22.0,9141.22,17.5,22,12.0,4986.12,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
CR00049,2025-03,12,4986.12,11.0,4570.61,16.5,33,10.0,4155.1,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
CR00049,2025-04,10,4155.1,12.0,4986.12,15.0,45,10.0,4155.1,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
CR00049,2025-05,10,4155.1,10.0,4155.1,11.0,55,13.0,5401.63,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
CR00049,2025-06,13,5401.63,10.0,4155.1,10.666666666666666,65,15.0,6232.65,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
CR00049,2025-07,15,6232.65,13.0,5401.63,11.0,78,11.0,4570.61,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
CR00049,2025-08,11,4570.61,15.0,6232.65,12.666666666666666,93,11.0,4570.61,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
CR00049,2025-09,11,4570.61,11.0,4570.61,13.0,104,15.0,6232.65,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
CR00049,2025-10,15,6232.65,11.0,4570.61,12.333333333333334,115,17.0,7063.67,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
CR00049,2025-11,17,7063.67,15.0,6232.65,12.333333333333334,130,16.0,6648.16,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
CR00050,2025-02,19,9327.1,15.0,7363.5,16.0,15,23.0,11290.699999999999,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
CR00050,2025-03,23,11290.699999999999,19.0,9327.1,17.0,34,15.0,7363.5,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
CR00050,2025-04,15,7363.5,23.0,11290.699999999999,19.0,57,10.0,4909.0,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
CR00050,2025-05,10,4909.0,15.0,7363.5,19.0,72,16.0,7854.4,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
CR00050,2025-06,16,7854.4,10.0,4909.0,16.0,82,13.0,6381.7,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
CR00050,2025-07,13,6381.7,16.0,7854.4,13.666666666666666,98,8.0,3927.2,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
CR00050,2025-08,8,3927.2,13.0,6381.7,13.0,111,12.0,5890.799999999999,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
CR00050,2025-09,12,5890.799999999999,8.0,3927.2,12.333333333333334,119,13.0,6381.7,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
CR00050,2025-10,13,6381.7,12.0,5890.799999999999,11.0,131,17.0,8345.3,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
CR00050,2025-11,17,8345.3,13.0,6381.7,11.0,144,13.0,6381.7,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
CR00051,2025-02,15,568.35,10.0,378.9,13.5,10,24.0,909.36,Web Development,Paid,Advanced,37.89,24.11,1.3
CR00051,2025-03,24,909.36,15.0,568.35,12.5,25,11.0,416.79,Web Development,Paid,Advanced,37.89,24.11,1.3
CR00051,2025-04,11,416.79,24.0,909.36,16.333333333333332,49,15.0,568.35,Web Development,Paid,Advanced,37.89,24.11,1.3
CR00051,2025-05,15,568.35,11.0,416.79,16.666666666666668,60,13.0,492.57,Web Development,Paid,Advanced,37.89,24.11,1.3
CR00051,2025-06,13,492.57,15.0,568.35,16.666666666666668,75,14.0,530.46,Web Development,Paid,Advanced,37.89,24.11,1.3
CR00051,2025-07,14,530.46,13.0,492.57,13.0,88,14.0,530.46,Web Development,Paid,Advanced,37.89,24.11,1.3
CR00051,2025-08,14,530.46,14.0,530.46,14.0,102,13.0,492.57,Web Development,Paid,Advanced,37.89,24.11,1.3
CR00051,2025-09,13,492.57,14.0,530.46,13.666666666666666,116,11.0,416.79,Web Development,Paid,Advanced,37.89,24.11,1.3
CR00051,2025-10,11,416.79,13.0,492.57,13.666666666666666,129,15.0,568.35,Web Development,Paid,Advanced,37.89,24.11,1.3
CR00051,2025-11,15,568.35,11.0,416.79,12.666666666666666,140,16.0,606.24,Web Development,Paid,Advanced,37.89,24.11,1.3
CR00052,2025-02,14,0.0,17.0,0.0,16.0,17,13.0,0.0,Web Development,Free,Beginner,0.0,40.76,2.2
CR00052,2025-03,13,0.0,14.0,0.0,15.5,31,16.0,0.0,Web Development,Free,Beginner,0.0,40.76,2.2
CR00052,2025-04,16,0.0,13.0,0.0,14.666666666666666,44,15.0,0.0,Web Development,Free,Beginner,0.0,40.76,2.2
CR00052,2025-05,15,0.0,16.0,0.0,14.333333333333334,60,13.0,0.0,Web Development,Free,Beginner,0.0,40.76,2.2
CR00052,2025-06,13,0.0,15.0,0.0,14.666666666666666,75,11.0,0.0,Web Development,Free,Beginner,0.0,40.76,2.2
CR00052,2025-07,11,0.0,13.0,0.0,14.666666666666666,88,14.0,0.0,Web Development,Free,Beginner,0.0,40.76,2.2
CR00052,2025-08,14,0.0,11.0,0.0,13.0,99,12.0,0.0,Web Development,Free,Beginner,0.0,40.76,2.2
CR00052,2025-09,12,0.0,14.0,0.0,12.666666666666666,113,8.0,0.0,Web Development,Free,Beginner,0.0,40.76,2.2
CR00052,2025-10,8,0.0,12.0,0.0,12.333333333333334,125,11.0,0.0,Web Development,Free,Beginner,0.0,40.76,2.2
CR00052,2025-11,11,0.0,8.0,0.0,11.333333333333334,133,10.0,0.0,Web Development,Free,Beginner,0.0,40.76,2.2
CR00053,2025-02,13,0.0,14.0,0.0,12.5,14,19.0,0.0,Web Development,Free,Advanced,0.0,40.07,2.67
CR00053,2025-03,19,0.0,13.0,0.0,13.5,27,10.0,0.0,Web Development,Free,Advanced,0.0,40.07,2.67
CR00053,2025-04,10,0.0,19.0,0.0,15.333333333333334,46,13.0,0.0,Web Development,Free,Advanced,0.0,40.07,2.67
CR00053,2025-05,13,0.0,10.0,0.0,14.0,56,12.0,0.0,Web Development,Free,Advanced,0.0,40.07,2.67
CR00053,2025-06,12,0.0,13.0,0.0,14.0,69,12.0,0.0,Web Development,Free,Advanced,0.0,40.07,2.67
CR00053,2025-07,12,0.0,12.0,0.0,11.666666666666666,81,16.0,0.0,Web Development,Free,Advanced,0.0,40.07,2.67
CR00053,2025-08,16,0.0,12.0,0.0,12.333333333333334,93,14.0,0.0,Web Development,Free,Advanced,0.0,40.07,2.67
CR00053,2025-09,14,0.0,16.0,0.0,13.333333333333334,109,14.0,0.0,Web Development,Free,Advanced,0.0,40.07,2.67
CR00053,2025-10,14,0.0,14.0,0.0,14.0,123,12.0,0.0,Web Development,Free,Advanced,0.0,40.07,2.67
CR00053,2025-11,12,0.0,14.0,0.0,14.666666666666666,137,14.0,0.0,Web Development,Free,Advanced,0.0,40.07,2.67
CR00054,2025-02,11,0.0,14.0,0.0,13.0,14,13.0,0.0,Web Development,Free,Beginner,0.0,48.57,3.32
CR00054,2025-03,13,0.0,11.0,0.0,12.5,25,16.0,0.0,Web Development,Free,Beginner,0.0,48.57,3.32
CR00054,2025-04,16,0.0,13.0,0.0,12.666666666666666,38,14.0,0.0,Web Development,Free,Beginner,0.0,48.57,3.32
CR00054,2025-05,14,0.0,16.0,0.0,13.333333333333334,54,14.0,0.0,Web Development,Free,Beginner,0.0,48.57,3.32
CR00054,2025-06,14,0.0,14.0,0.0,14.333333333333334,68,12.0,0.0,Web Development,Free,Beginner,0.0,48.57,3.32
CR00054,2025-07,12,0.0,14.0,0.0,14.666666666666666,82,18.0,0.0,Web Development,Free,Beginner,0.0,48.57,3.32
CR00054,2025-08,18,0.0,12.0,0.0,13.333333333333334,94,17.0,0.0,Web Development,Free,Beginner,0.0,48.57,3.32
CR00054,2025-09,17,0.0,18.0,0.0,14.666666666666666,112,16.0,0.0,Web Development,Free,Beginner,0.0,48.57,3.32
CR00054,2025-10,16,0.0,17.0,0.0,15.666666666666666,129,16.0,0.0,Web Development,Free,Beginner,0.0,48.57,3.32
CR00054,2025-11,16,0.0,16.0,0.0,17.0,145,17.0,0.0,Web Development,Free,Beginner,0.0,48.57,3.32
CR00055,2025-02,10,573.2,14.0,802.48,15.0,14,15.0,859.8,Web Development,Paid,Advanced,57.32,43.95,4.74
CR00055,2025-03,15,859.8,10.0,573.2,12.0,24,14.0,802.48,Web Development,Paid,Advanced,57.32,43.95,4.74
CR00055,2025-04,14,802.48,15.0,859.8,13.0,39,15.0,859.8,Web Development,Paid,Advanced,57.32,43.95,4.74
CR00055,2025-05,15,859.8,14.0,802.48,13.0,53,22.0,1261.04,Web Development,Paid,Advanced,57.32,43.95,4.74
CR00055,2025-06,22,1261.04,15.0,859.8,14.666666666666666,68,10.0,573.2,Web Development,Paid,Advanced,57.32,43.95,4.74
CR00055,2025-07,10,573.2,22.0,1261.04,17.0,90,14.0,802.48,Web Development,Paid,Advanced,57.32,43.95,4.74
CR00055,2025-08,14,802.48,10.0,573.2,15.666666666666666,100,18.0,1031.76,Web Development,Paid,Advanced,57.32,43.95,4.74
CR00055,2025-09,18,1031.76,14.0,802.48,15.333333333333334,114,13.0,745.16,Web Development,Paid,Advanced,57.32,43.95,4.74
CR00055,2025-10,13,745.16,18.0,1031.76,14.0,132,13.0,745.16,Web Development,Paid,Advanced,57.32,43.95,4.74
CR00055,2025-11,13,745.16,13.0,745.16,15.0,145,20.0,1146.4,Web Development,Paid,Advanced,57.32,43.95,4.74
CR00056,2025-02,8,1699.12,14.0,2973.46,13.5,14,16.0,3398.24,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
CR00056,2025-03,16,3398.24,8.0,1699.12,11.0,22,12.0,2548.68,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
CR00056,2025-04,12,2548.68,16.0,3398.24,12.666666666666666,38,13.0,2761.0699999999997,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
CR00056,2025-05,13,2761.0699999999997,12.0,2548.68,12.0,50,19.0,4035.41,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
CR00056,2025-06,19,4035.41,13.0,2761.0699999999997,13.666666666666666,63,14.0,2973.46,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
CR00056,2025-07,14,2973.46,19.0,4035.41,14.666666666666666,82,7.0,1486.73,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
CR00056,2025-08,7,1486.73,14.0,2973.46,15.333333333333334,96,12.0,2548.68,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
CR00056,2025-09,12,2548.68,7.0,1486.73,13.333333333333334,103,11.0,2336.29,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
CR00056,2025-10,11,2336.29,12.0,2548.68,11.0,115,15.0,3185.85,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
CR00056,2025-11,15,3185.85,11.0,2336.29,10.0,126,7.0,1486.73,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
CR00057,2025-02,9,1596.06,16.0,2837.44,15.5,16,8.0,1418.72,Digital Marketing,Paid,Advanced,177.34,49.73,3.89
CR00057,2025-03,8,1418.72,9.0,1596.06,12.5,25,14.0,2482.76,Digital Marketing,Paid,Advanced,177.34,49.73,3.89
CR00057,2025-04,14,2482.76,8.0,1418.72,11.0,33,14.0,2482.76,Digital Marketing,Paid,Advanced,177.34,49.73,3.89
CR00057,2025-05,14,2482.76,14.0,2482.76,10.333333333333334,47,18.0,3192.12,Digital Marketing,Paid,Advanced,177.34,49.73,3.89
CR00057,2025-06,18,3192.12,14.0,2482.76,12.0,61,13.0,2305.42,Digital Marketing,Paid,Advanced,177.34,49.73,3.89
CR00057,2025-07,13,2305.42,18.0,3192.12,15.333333333333334,79,12.0,2128.08,Digital Marketing,Paid,Advanced,177.34,49.73,3.89
CR00057,2025-08,12,2128.08,13.0,2305.42,15.0,92,14.0,2482.76,Digital Marketing,Paid,Advanced,177.34,49.73,3.89
CR00057,2025-09,14,2482.76,12.0,2128.08,14.333333333333334,104,4.0,709.36,Digital Marketing,Paid,Advanced,177.34,49.73,3.89
CR00057,2025-10,4,709.36,14.0,2482.76,13.0,118,12.0,2128.08,Digital Marketing,Paid,Advanced,177.34,49.73,3.89
CR00057,2025-11,12,2128.08,4.0,709.36,10.0,122,6.0,1064.04,Digital Marketing,Paid,Advanced,177.34,49.73,3.89
CR00058,2025-02,15,0.0,15.0,0.0,13.5,15,16.0,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44
CR00058,2025-03,16,0.0,15.0,0.0,15.0,30,19.0,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44
CR00058,2025-04,19,0.0,16.0,0.0,15.333333333333334,46,12.0,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44
CR00058,2025-05,12,0.0,19.0,0.0,16.666666666666668,65,17.0,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44
CR00058,2025-06,17,0.0,12.0,0.0,15.666666666666666,77,10.0,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44
CR00058,2025-07,10,0.0,17.0,0.0,16.0,94,19.0,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44
CR00058,2025-08,19,0.0,10.0,0.0,13.0,104,17.0,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44
CR00058,2025-09,17,0.0,19.0,0.0,15.333333333333334,123,18.0,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44
CR00058,2025-10,18,0.0,17.0,0.0,15.333333333333334,140,23.0,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44
CR00058,2025-11,23,0.0,18.0,0.0,18.0,158,13.0,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44
CR00059,2025-02,17,0.0,14.0,0.0,18.5,14,25.0,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66
CR00059,2025-03,25,0.0,17.0,0.0,15.5,31,12.0,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66
CR00059,2025-04,12,0.0,25.0,0.0,18.666666666666668,56,12.0,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66
CR00059,2025-05,12,0.0,12.0,0.0,18.0,68,11.0,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66
CR00059,2025-06,11,0.0,12.0,0.0,16.333333333333332,80,9.0,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66
CR00059,2025-07,9,0.0,11.0,0.0,11.666666666666666,91,19.0,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66
CR00059,2025-08,19,0.0,9.0,0.0,10.666666666666666,100,13.0,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66
CR00059,2025-09,13,0.0,19.0,0.0,13.0,119,4.0,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66
CR00059,2025-10,4,0.0,13.0,0.0,13.666666666666666,132,13.0,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66
CR00059,2025-11,13,0.0,4.0,0.0,12.0,136,12.0,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66
CR00060,2025-02,20,0.0,6.0,0.0,9.5,6,13.0,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14
CR00060,2025-03,13,0.0,20.0,0.0,13.0,26,11.0,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14
CR00060,2025-04,11,0.0,13.0,0.0,13.0,39,11.0,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14
CR00060,2025-05,11,0.0,11.0,0.0,14.666666666666666,50,19.0,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14
CR00060,2025-06,19,0.0,11.0,0.0,11.666666666666666,61,11.0,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14
CR00060,2025-07,11,0.0,19.0,0.0,13.666666666666666,80,13.0,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14
CR00060,2025-08,13,0.0,11.0,0.0,13.666666666666666,91,13.0,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14
CR00060,2025-09,13,0.0,13.0,0.0,14.333333333333334,104,15.0,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14
CR00060,2025-10,15,0.0,13.0,0.0,12.333333333333334,117,12.0,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14
CR00060,2025-11,12,0.0,15.0,0.0,13.666666666666666,132,21.0,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14
