TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,IsPaidTransaction
TT08711,U01473,CR00044,2025-08-23,119.04,Bank Transfer,TC00042,True
TT08712,U01475,CR00052,2025-02-07,0.0,Credit Card,TC00040,False
TT08713,U01496,CR00028,2025-06-23,0.78,PayPal,TC00042,True
TT08714,U01497,CR00060,2025-03-06,0.0,PayPal,TC00040,False
TT08715,U01500,CR00046,2025-01-02,248.1,Credit Card,TC00040,True
TT08716,U01506,CR00043,2025-10-16,0.0,Credit Card,TC00040,False
TT08717,U01511,CR00037,2025-11-20,0.0,PayPal,TC00042,False
TT08718,U01512,CR00018,2025-01-02,0.0,Credit Card,TC00042,False
TT08719,U01517,CR00031,2025-02-17,0.0,PayPal,TC00040,False
TT08720,U01522,CR00014,2025-10-29,0.0,Credit Card,TC00040,False
TT08721,U01530,CR00014,2025-02-13,0.0,Credit Card,TC00040,False
TT08722,U01543,CR00053,2025-10-02,0.0,PayPal,TC00042,False
TT08723,U01575,CR00050,2025-12-01,490.9,Credit Card,TC00040,True
TT08724,U01578,CR00006,2025-03-09,276.37,PayPal,TC00040,True
TT08725,U01585,CR00045,2025-01-30,0.0,PayPal,TC00042,False
TT08726,U01586,CR00027,2025-12-10,0.0,Credit Card,TC00042,False
TT08727,U01602,CR00048,2025-03-13,0.0,PayPal,TC00042,False
TT08728,U01618,CR00020,2025-03-29,0.0,Credit Card,TC00040,False
TT08729,U01627,CR00007,2025-07-20,0.0,PayPal,TC00040,False
TT08730,U01628,CR00012,2025-11-18,487.92,Bank Transfer,TC00040,True
TT08731,U01635,CR00053,2025-10-13,0.0,Credit Card,TC00040,False
TT08732,U01637,CR00038,2025-02-09,342.61,Credit Card,TC00042,True
TT08733,U01647,CR00034,2025-09-30,394.26,PayPal,TC00040,True
TT08734,U01649,CR00002,2025-08-21,0.0,Bank Transfer,TC00042,False
TT08735,U01654,CR00015,2025-01-16,285.05,PayPal,TC00040,True
TT08736,U01656,CR00033,2025-01-15,0.0,Bank Transfer,TC00040,False
TT08737,U01662,CR00036,2025-05-03,0.0,PayPal,TC00042,False
TT08738,U01666,CR00058,2025-06-17,0.0,Bank Transfer,TC00040,False
TT08739,U01671,CR00011,2025-04-30,326.02,Credit Card,TC00040,True
TT08740,U01674,CR00032,2025-04-24,0.0,Credit Card,TC00040,False
TT08741,U01695,CR00033,2025-04-24,0.0,Bank Transfer,TC00040,False
TT08742,U01702,CR00044,2025-09-01,119.04,Credit Card,TC00040,True
TT08743,U01720,CR00045,2025-01-14,0.0,Credit Card,TC00042,False
TT08744,U01724,CR00010,2025-06-28,0.0,Credit Card,TC00040,False
TT08745,U01726,CR00032,2025-07-20,0.0,Bank Transfer,TC00040,False
TT08746,U01729,CR00056,2025-01-07,212.39,Bank Transfer,TC00042,True
TT08747,U01745,CR00036,2025-02-14,0.0,Credit Card,TC00042,False
TT08748,U01746,CR00036,2025-02-20,0.0,PayPal,TC00042,False
TT08749,U01762,CR00028,2025-06-08,0.78,PayPal,TC00042,True
TT08750,U01773,CR00046,2025-08-03,248.1,Credit Card,TC00042,True
TT08751,U01786,CR00051,2025-02-07,37.89,Bank Transfer,TC00042,True
TT08752,U01789,CR00033,2025-08-20,0.0,Bank Transfer,TC00040,False
TT08753,U01795,CR00039,2025-09-07,346.71,Credit Card,TC00040,True
TT08754,U01805,CR00003,2025-09-06,0.0,Credit Card,TC00042,False
TT08755,U01809,CR00045,2025-02-24,0.0,Credit Card,TC00040,False
TT08756,U01810,CR00055,2025-03-14,57.32,Credit Card,TC00042,True
TT08757,U01812,CR00019,2025-05-28,0.0,Bank Transfer,TC00042,False
TT08758,U01822,CR00040,2025-06-29,327.99,Credit Card,TC00040,True
TT08759,U01825,CR00032,2025-03-11,0.0,PayPal,TC00040,False
TT08760,U01840,CR00043,2025-11-09,0.0,PayPal,TC00042,False
TT08761,U01842,CR00027,2025-05-30,0.0,PayPal,TC00042,False
TT08762,U01867,CR00009,2025-02-07,0.0,PayPal,TC00040,False
TT08763,U01871,CR00013,2025-12-29,0.0,Bank Transfer,TC00042,False
TT08764,U01872,CR00050,2025-04-21,490.9,PayPal,TC00040,True
TT08765,U01876,CR00051,2025-07-28,37.89,Bank Transfer,TC00040,True
TT08766,U01879,CR00043,2025-08-01,0.0,Credit Card,TC00042,False
TT08767,U01893,CR00043,2025-06-20,0.0,Credit Card,TC00040,False
TT08768,U01896,CR00015,2025-04-03,285.05,Bank Transfer,TC00042,True
TT08769,U01900,CR00048,2025-12-18,0.0,Credit Card,TC00040,False
TT08770,U01903,CR00013,2025-03-20,0.0,PayPal,TC00042,False
TT08771,U01906,CR00015,2025-02-18,285.05,Bank Transfer,TC00042,True
TT08772,U01908,CR00054,2025-03-19,0.0,Bank Transfer,TC00042,False
TT08773,U01917,CR00059,2025-10-24,0.0,PayPal,TC00040,False
TT08774,U01918,CR00001,2025-08-27,472.28,Credit Card,TC00042,True
TT08775,U01920,CR00011,2025-07-03,326.02,Credit Card,TC00040,True
TT08776,U01926,CR00054,2025-07-23,0.0,Credit Card,TC00042,False
TT08777,U01929,CR00031,2025-06-10,0.0,Bank Transfer,TC00040,False
TT08778,U01943,CR00041,2025-01-03,53.86,PayPal,TC00040,True
TT08779,U01953,CR00023,2025-10-10,0.0,Credit Card,TC00042,False
TT08780,U01958,CR00011,2025-04-03,326.02,Credit Card,TC00042,True
TT08781,U01979,CR00054,2025-11-20,0.0,PayPal,TC00040,False
TT08782,U01987,CR00057,2025-07-08,177.34,PayPal,TC00040,True
TT08783,U01989,CR00057,2025-05-16,177.34,PayPal,TC00040,True
TT08784,U01993,CR00030,2025-07-11,0.0,PayPal,TC00042,False
TT08785,U01994,CR00028,2025-03-13,0.78,Credit Card,TC00042,True
TT08786,U02010,CR00052,2025-01-16,0.0,PayPal,TC00042,False
TT08787,U02022,CR00034,2025-09-08,394.26,PayPal,TC00040,True
TT08788,U02035,CR00053,2025-01-16,0.0,PayPal,TC00040,False
TT08789,U02038,CR00019,2025-10-16,0.0,Credit Card,TC00042,False
TT08790,U02039,CR00048,2025-08-28,0.0,Bank Transfer,TC00042,False
TT08791,U02055,CR00027,2025-07-26,0.0,PayPal,TC00042,False
TT08792,U02058,CR00052,2025-04-20,0.0,Bank Transfer,TC00040,False
TT08793,U02064,CR00002,2025-12-18,0.0,PayPal,TC00042,False
TT08794,U02068,CR00005,2025-03-17,0.0,Bank Transfer,TC00042,False
TT08795,U02071,CR00054,2025-04-19,0.0,PayPal,TC00042,False
TT08796,U02074,CR00024,2025-06-04,117.68,PayPal,TC00042,True
TT08797,U02077,CR00003,2025-08-24,0.0,Credit Card,TC00040,False
TT08798,U02094,CR00029,2025-02-01,0.0,Credit Card,TC00042,False
TT08799,U02096,CR00048,2025-07-11,0.0,Credit Card,TC00040,False
TT08800,U02098,CR00027,2025-04-18,0.0,PayPal,TC00042,False
TT08801,U02125,CR00048,2025-12-18,0.0,Bank Transfer,TC00040,False
TT08802,U02144,CR00048,2025-03-11,0.0,Credit Card,TC00040,False
TT08803,U02147,CR00033,2025-01-25,0.0,Credit Card,TC00040,False
TT08804,U02149,CR00028,2025-03-25,0.78,PayPal,TC00042,True
TT08805,U02151,CR00025,2025-08-14,299.57,Credit Card,TC00040,True
TT08806,U02152,CR00050,2025-11-08,490.9,Bank Transfer,TC00042,True
TT08807,U02153,CR00027,2025-06-04,0.0,Bank Transfer,TC00042,False
TT08808,U02155,CR00025,2025-07-22,299.57,PayPal,TC00042,True
TT08809,U02174,CR00044,2025-07-02,119.04,Bank Transfer,TC00042,True
TT08810,U02212,CR00022,2025-07-29,0.0,Credit Card,TC00040,False
TT08811,U02215,CR00046,2025-03-12,248.1,PayPal,TC00042,True
TT08812,U02217,CR00060,2025-09-25,0.0,Credit Card,TC00040,False
TT08813,U02224,CR00030,2025-07-05,0.0,Credit Card,TC00042,False
TT08814,U02231,CR00043,2025-03-26,0.0,PayPal,TC00040,False
TT08815,U02248,CR00029,2025-04-28,0.0,Credit Card,TC00042,False
TT08816,U02254,CR00044,2025-03-02,119.04,Bank Transfer,TC00040,True
TT08817,U02258,CR00010,2025-05-03,0.0,Credit Card,TC00042,False
TT08818,U02284,CR00008,2025-02-12,0.0,Bank Transfer,TC00042,False
TT08819,U02288,CR00053,2025-07-11,0.0,PayPal,TC00040,False
TT08820,U02290,CR00006,2025-03-28,276.37,Credit Card,TC00042,True
TT08821,U02300,CR00016,2025-05-04,0.0,Bank Transfer,TC00040,False
TT08822,U02301,CR00026,2025-03-10,0.0,Bank Transfer,TC00042,False
TT08823,U02306,CR00015,2025-06-09,285.05,Credit Card,TC00042,True
TT08824,U02315,CR00024,2025-10-29,117.68,PayPal,TC00042,True
TT08825,U02336,CR00007,2025-09-25,0.0,PayPal,TC00042,False
TT08826,U02337,CR00038,2025-01-07,342.61,Bank Transfer,TC00040,True
TT08827,U02341,CR00042,2025-04-02,0.0,PayPal,TC00040,False
TT08828,U02344,CR00046,2025-01-20,248.1,Bank Transfer,TC00040,True
TT08829,U02345,CR00043,2025-01-26,0.0,Credit Card,TC00040,False
TT08830,U02349,CR00035,2025-11-21,0.0,Credit Card,TC00040,False
TT08831,U02370,CR00036,2025-12-12,0.0,PayPal,TC00042,False
TT08832,U02371,CR00049,2025-09-25,415.51,Credit Card,TC00042,True
TT08833,U02415,CR00044,2025-08-04,119.04,PayPal,TC00042,True
TT08834,U02427,CR00007,2025-07-11,0.0,PayPal,TC00042,False
TT08835,U02432,CR00047,2025-01-11,89.59,PayPal,TC00040,True
TT08836,U02445,CR00026,2025-05-27,0.0,PayPal,TC00042,False
TT08837,U02459,CR00041,2025-11-18,53.86,PayPal,TC00040,True
TT08838,U02470,CR00044,2025-01-26,119.04,PayPal,TC00042,True
TT08839,U02485,CR00003,2025-06-08,0.0,Credit Card,TC00040,False
TT08840,U02490,CR00021,2025-09-28,0.0,PayPal,TC00042,False
TT08841,U02512,CR00012,2025-01-29,487.92,PayPal,TC00042,True
TT08842,U02515,CR00032,2025-06-11,0.0,Bank Transfer,TC00040,False
TT08843,U02537,CR00038,2025-02-12,342.61,PayPal,TC00042,True
TT08844,U02540,CR00007,2025-10-03,0.0,Credit Card,TC00040,False
TT08845,U02541,CR00004,2025-07-27,0.0,PayPal,TC00040,False
TT08846,U02542,CR00036,2025-10-23,0.0,PayPal,TC00040,False
TT08847,U02564,CR00054,2025-10-04,0.0,Bank Transfer,TC00040,False
TT08848,U02566,CR00016,2025-12-28,0.0,PayPal,TC00040,False
TT08849,U02582,CR00001,2025-05-28,472.28,Bank Transfer,TC00042,True
TT08850,U02583,CR00009,2025-09-10,0.0,PayPal,TC00042,False
TT08851,U02605,CR00020,2025-08-05,0.0,Credit Card,TC00040,False
TT08852,U02612,CR00024,2025-12-27,117.68,Credit Card,TC00042,True
TT08853,U02614,CR00047,2025-07-20,89.59,Bank Transfer,TC00042,True
TT08854,U02616,CR00041,2025-09-21,53.86,PayPal,TC00040,True
TT08855,U02630,CR00042,2025-03-13,0.0,PayPal,TC00040,False
TT08856,U02633,CR00044,2025-09-02,119.04,Credit Card,TC00042,True
TT08857,U02643,CR00032,2025-07-24,0.0,Bank Transfer,TC00040,False
TT08858,U02645,CR00028,2025-09-26,0.78,PayPal,TC00042,True
TT08859,U02651,CR00027,2025-10-21,0.0,Bank Transfer,TC00042,False
TT08860,U02663,CR00050,2025-06-19,490.9,PayPal,TC00042,True
TT08861,U02672,CR00039,2025-07-30,346.71,PayPal,TC00042,True
TT08862,U02679,CR00047,2025-02-22,89.59,PayPal,TC00040,True
TT08863,U02683,CR00036,2025-12-16,0.0,Credit Card,TC00040,False
TT08864,U02684,CR00056,2025-04-25,212.39,Bank Transfer,TC00042,True
TT08865,U02698,CR00049,2025-12-15,415.51,Bank Transfer,TC00040,True
TT08866,U02709,CR00036,2025-01-08,0.0,Credit Card,TC00040,False
TT08867,U02733,CR00014,2025-01-28,0.0,Credit Card,TC00042,False
TT08868,U02743,CR00044,2025-02-16,119.04,Credit Card,TC00040,True
TT08869,U02767,CR00051,2025-08-12,37.89,PayPal,TC00042,True
TT08870,U02770,CR00024,2025-06-20,117.68,Bank Transfer,TC00042,True
TT08871,U02775,CR00015,2025-06-22,285.05,PayPal,TC00042,True
TT08872,U02788,CR00037,2025-12-09,0.0,Bank Transfer,TC00042,False
TT08873,U02791,CR00054,2025-07-18,0.0,Credit Card,TC00042,False
TT08874,U02793,CR00035,2025-03-07,0.0,PayPal,TC00040,False
TT08875,U02825,CR00018,2025-11-05,0.0,Credit Card,TC00042,False
TT08876,U02843,CR00040,2025-01-13,327.99,Credit Card,TC00040,True
TT08877,U02850,CR00059,2025-04-25,0.0,Credit Card,TC00042,False
TT08878,U02857,CR00031,2025-08-26,0.0,Credit Card,TC00040,False
TT08879,U02874,CR00026,2025-10-09,0.0,Credit Card,TC00042,False
TT08880,U02883,CR00038,2025-11-14,342.61,PayPal,TC00042,True
TT08881,U02899,CR00043,2025-01-27,0.0,PayPal,TC00042,False
TT08882,U02909,CR00013,2025-06-21,0.0,Credit Card,TC00040,False
TT08883,U02915,CR00049,2025-10-23,415.51,PayPal,TC00042,True
TT08884,U02916,CR00025,2025-11-09,299.57,Bank Transfer,TC00042,True
TT08885,U02927,CR00042,2025-05-17,0.0,Credit Card,TC00040,False
TT08886,U02931,CR00023,2025-01-25,0.0,Bank Transfer,TC00040,False
TT08887,U02937,CR00044,2025-08-29,119.04,Credit Card,TC00040,True
TT08888,U02947,CR00060,2025-12-24,0.0,PayPal,TC00042,False
TT08889,U02958,CR00046,2025-04-23,248.1,Bank Transfer,TC00040,True
TT08890,U02971,CR00033,2025-04-13,0.0,Credit Card,TC00040,False
TT08891,U02974,CR00011,2025-04-10,326.02,Credit Card,TC00042,True
TT08892,U02976,CR00009,2025-08-13,0.0,Credit Card,TC00042,False
TT08893,U02980,CR00020,2025-03-04,0.0,Bank Transfer,TC00040,False
TT08894,U02981,CR00012,2025-07-15,487.92,PayPal,TC00040,True
TT08895,U02984,CR00020,2025-01-01,0.0,Bank Transfer,TC00042,False
TT08896,U02989,CR00044,2025-06-10,119.04,Bank Transfer,TC00042,True
TT08897,U02992,CR00025,2025-06-30,299.57,Bank Transfer,TC00042,True
TT08898,U00003,CR00046,2025-11-04,248.1,Credit Card,TC00040,True
TT08899,U00004,CR00051,2025-02-17,37.89,Bank Transfer,TC00042,True
TT08900,U00015,CR00023,2025-02-20,0.0,Credit Card,TC00040,False
TT08901,U00018,CR00035,2025-09-26,0.0,Bank Transfer,TC00040,False
TT08902,U00045,CR00011,2025-01-05,326.02,Bank Transfer,TC00042,True
TT08903,U00048,CR00032,2025-10-11,0.0,PayPal,TC00040,False
TT08904,U00055,CR00033,2025-04-13,0.0,PayPal,TC00040,False
TT08905,U00071,CR00018,2025-11-04,0.0,PayPal,TC00042,False
TT08906,U00083,CR00053,2025-09-22,0.0,Credit Card,TC00040,False
TT08907,U00109,CR00018,2025-08-17,0.0,Credit Card,TC00040,False
TT08908,U00112,CR00034,2025-12-25,394.26,PayPal,TC00040,True
TT08909,U00117,CR00041,2025-10-23,53.86,Credit Card,TC00040,True
TT08910,U00126,CR00038,2025-05-23,342.61,PayPal,TC00040,True
TT08911,U00128,CR00040,2025-05-15,327.99,PayPal,TC00042,True
TT08912,U00133,CR00005,2025-12-30,0.0,PayPal,TC00040,False
TT08913,U00144,CR00045,2025-10-29,0.0,PayPal,TC00040,False
TT08914,U00152,CR00004,2025-09-02,0.0,Credit Card,TC00042,False
TT08915,U00161,CR00048,2025-04-17,0.0,PayPal,TC00040,False
TT08916,U00166,CR00026,2025-03-28,0.0,Bank Transfer,TC00042,False
TT08917,U00169,CR00007,2025-09-23,0.0,Bank Transfer,TC00042,False
TT08918,U00173,CR00023,2025-12-12,0.0,Credit Card,TC00042,False
TT08919,U00177,CR00027,2025-09-17,0.0,PayPal,TC00042,False
TT08920,U00178,CR00004,2025-07-11,0.0,Credit Card,TC00042,False
TT08921,U00191,CR00037,2025-11-22,0.0,PayPal,TC00042,False
TT08922,U00192,CR00026,2025-01-29,0.0,Credit Card,TC00042,False
TT08923,U00198,CR00003,2025-04-15,0.0,Bank Transfer,TC00040,False
TT08924,U00208,CR00028,2025-02-21,0.78,Bank Transfer,TC00042,True
TT08925,U00216,CR00008,2025-09-10,0.0,Bank Transfer,TC00040,False
TT08926,U00220,CR00037,2025-07-11,0.0,Bank Transfer,TC00042,False
TT08927,U00238,CR00036,2025-12-14,0.0,Bank Transfer,TC00042,False
TT08928,U00260,CR00046,2025-03-14,248.1,PayPal,TC00040,True
TT08929,U00272,CR00039,2025-02-26,346.71,Bank Transfer,TC00042,True
TT08930,U00292,CR00057,2025-06-22,177.34,Credit Card,TC00040,True
TT08931,U00298,CR00016,2025-07-27,0.0,Bank Transfer,TC00040,False
TT08932,U00301,CR00022,2025-10-07,0.0,Bank Transfer,TC00042,False
TT08933,U00303,CR00026,2025-05-16,0.0,Bank Transfer,TC00042,False
TT08934,U00310,CR00045,2025-10-05,0.0,PayPal,TC00042,False
TT08935,U00315,CR00020,2025-10-26,0.0,Credit Card,TC00042,False
TT08936,U00321,CR00005,2025-02-23,0.0,Credit Card,TC00040,False
TT08937,U00322,CR00004,2025-10-09,0.0,Bank Transfer,TC00040,False
TT08938,U00323,CR00012,2025-07-13,487.92,Bank Transfer,TC00040,True
TT08939,U00328,CR00024,2025-03-13,117.68,Bank Transfer,TC00040,True
TT08940,U00329,CR00011,2025-12-05,326.02,Credit Card,TC00042,True
TT08941,U00330,CR00011,2025-08-04,326.02,PayPal,TC00040,True
TT08942,U00334,CR00035,2025-02-06,0.0,Bank Transfer,TC00040,False
TT08943,U00338,CR00041,2025-05-05,53.86,Bank Transfer,TC00040,True
TT08944,U00339,CR00036,2025-12-15,0.0,Credit Card,TC00042,False
TT08945,U00340,CR00036,2025-03-16,0.0,Bank Transfer,TC00042,False
TT08946,U00351,CR00007,2025-04-03,0.0,PayPal,TC00040,False
TT08947,U00352,CR00014,2025-11-08,0.0,Bank Transfer,TC00040,False
TT08948,U00353,CR00035,2025-06-03,0.0,Credit Card,TC00040,False
TT08949,U00356,CR00045,2025-04-16,0.0,PayPal,TC00040,False
TT08950,U00357,CR00005,2025-05-26,0.0,Credit Card,TC00040,False
TT08951,U00362,CR00045,2025-03-10,0.0,PayPal,TC00042,False
TT08952,U00379,CR00011,2025-04-23,326.02,Credit Card,TC00040,True
TT08953,U00383,CR00005,2025-03-13,0.0,Credit Card,TC00042,False
TT08954,U00394,CR00029,2025-01-29,0.0,Credit Card,TC00042,False
TT08955,U00399,CR00040,2025-11-26,327.99,PayPal,TC00040,True
TT08956,U00404,CR00006,2025-08-22,276.37,Credit Card,TC00040,True
TT08957,U00406,CR00010,2025-06-21,0.0,Credit Card,TC00040,False
TT08958,U00407,CR00041,2025-10-29,53.86,Credit Card,TC00042,True
TT08959,U00415,CR00035,2025-10-29,0.0,Bank Transfer,TC00040,False
TT08960,U00423,CR00042,2025-09-24,0.0,PayPal,TC00040,False
TT08961,U00424,CR00059,2025-03-28,0.0,PayPal,TC00042,False
TT08962,U00427,CR00039,2025-10-11,346.71,PayPal,TC00040,True
TT08963,U00438,CR00007,2025-09-30,0.0,Credit Card,TC00042,False
TT08964,U00444,CR00028,2025-03-08,0.78,Credit Card,TC00042,True
TT08965,U00450,CR00034,2025-06-10,394.26,PayPal,TC00040,True
TT08966,U00464,CR00048,2025-11-28,0.0,Credit Card,TC00040,False
TT08967,U00543,CR00060,2025-05-30,0.0,Bank Transfer,TC00042,False
TT08968,U00548,CR00044,2025-09-21,119.04,Bank Transfer,TC00040,True
TT08969,U00556,CR00009,2025-04-20,0.0,PayPal,TC00042,False
TT08970,U00559,CR00054,2025-03-18,0.0,Bank Transfer,TC00042,False
TT08971,U00562,CR00025,2025-06-13,299.57,Credit Card,TC00040,True
TT08972,U00569,CR00037,2025-10-30,0.0,PayPal,TC00042,False
TT08973,U00570,CR00017,2025-01-11,0.0,PayPal,TC00040,False
TT08974,U00572,CR00025,2025-04-13,299.57,Credit Card,TC00042,True
TT08975,U00573,CR00020,2025-03-10,0.0,PayPal,TC00040,False
TT08976,U00584,CR00006,2025-11-08,276.37,PayPal,TC00040,True
TT08977,U00592,CR00021,2025-11-02,0.0,Credit Card,TC00040,False
TT08978,U00604,CR00024,2025-06-17,117.68,Bank Transfer,TC00042,True
TT08979,U00619,CR00058,2025-02-02,0.0,PayPal,TC00042,False
TT08980,U00622,CR00021,2025-03-02,0.0,PayPal,TC00040,False
TT08981,U00636,CR00001,2025-05-24,472.28,Bank Transfer,TC00042,True
TT08982,U00666,CR00033,2025-01-04,0.0,Credit Card,TC00040,False
TT08983,U00687,CR00056,2025-11-24,212.39,Credit Card,TC00042,True
TT08984,U00701,CR00021,2025-05-12,0.0,Bank Transfer,TC00040,False
TT08985,U00704,CR00038,2025-08-25,342.61,Credit Card,TC00042,True
TT08986,U00709,CR00012,2025-04-30,487.92,Bank Transfer,TC00042,True
TT08987,U00723,CR00055,2025-06-24,57.32,Credit Card,TC00040,True
TT08988,U00752,CR00043,2025-08-18,0.0,PayPal,TC00040,False
TT08989,U00760,CR00025,2025-03-29,299.57,Credit Card,TC00040,True
TT08990,U00767,CR00016,2025-10-02,0.0,PayPal,TC00042,False
TT08991,U00775,CR00015,2025-04-12,285.05,PayPal,TC00042,True
TT08992,U00786,CR00039,2025-04-20,346.71,PayPal,TC00042,True
TT08993,U00787,CR00051,2025-03-23,37.89,PayPal,TC00042,True
TT08994,U00819,CR00035,2025-12-04,0.0,Bank Transfer,TC00040,False
TT08995,U00821,CR00042,2025-01-11,0.0,PayPal,TC00042,False
TT08996,U00829,CR00046,2025-02-06,248.1,Bank Transfer,TC00040,True
TT08997,U00836,CR00033,2025-04-27,0.0,Credit Card,TC00040,False
TT08998,U00850,CR00019,2025-06-26,0.0,Bank Transfer,TC00042,False
TT08999,U00852,CR00017,2025-01-14,0.0,Credit Card,TC00042,False
TT09000,U00858,CR00038,2025-08-28,342.61,Credit Card,TC00040,True
TT09001,U00870,CR00036,2025-12-14,0.0,Credit Card,TC00042,False
TT09002,U00876,CR00055,2025-03-04,57.32,PayPal,TC00042,True
TT09003,U00881,CR00056,2025-05-08,212.39,Bank Transfer,TC00040,True
TT09004,U00898,CR00027,2025-02-10,0.0,Credit Card,TC00042,False
TT09005,U00903,CR00045,2025-12-02,0.0,PayPal,TC00042,False
TT09006,U00907,CR00019,2025-01-23,0.0,Credit Card,TC00040,False
TT09007,U00911,CR00014,2025-10-05,0.0,Credit Card,TC00042,False
TT09008,U00915,CR00011,2025-09-07,326.02,PayPal,TC00040,True
TT09009,U00917,CR00050,2025-01-06,490.9,Credit Card,TC00040,True
TT09010,U00919,CR00035,2025-11-03,0.0,Credit Card,TC00040,False
TT09011,U00928,CR00045,2025-06-30,0.0,Credit Card,TC00040,False
TT09012,U00959,CR00035,2025-01-10,0.0,PayPal,TC00040,False
TT09013,U00967,CR00031,2025-07-09,0.0,PayPal,TC00040,False
TT09014,U00981,CR00015,2025-01-10,285.05,PayPal,TC00042,True
TT09015,U00989,CR00017,2025-01-22,0.0,Bank Transfer,TC00042,False
TT09016,U00997,CR00033,2025-10-08,0.0,Credit Card,TC00040,False
TT09017,U01000,CR00037,2025-10-08,0.0,Bank Transfer,TC00040,False
TT09018,U01015,CR00047,2025-10-01,89.59,Bank Transfer,TC00042,True
TT09019,U01020,CR00047,2025-02-07,89.59,Credit Card,TC00042,True
TT09020,U01022,CR00038,2025-11-10,342.61,Bank Transfer,TC00040,True
TT09021,U01031,CR00034,2025-04-15,394.26,Bank Transfer,TC00040,True
TT09022,U01032,CR00010,2025-07-10,0.0,Credit Card,TC00040,False
TT09023,U01033,CR00024,2025-10-15,117.68,Credit Card,TC00040,True
TT09024,U01066,CR00018,2025-03-02,0.0,PayPal,TC00040,False
TT09025,U01079,CR00053,2025-11-05,0.0,PayPal,TC00040,False
TT09026,U01083,CR00052,2025-11-24,0.0,PayPal,TC00042,False
TT09027,U01084,CR00001,2025-01-25,472.28,PayPal,TC00040,True
TT09028,U01092,CR00034,2025-08-21,394.26,Bank Transfer,TC00040,True
TT09029,U01096,CR00007,2025-10-27,0.0,Credit Card,TC00042,False
TT09030,U01123,CR00008,2025-04-13,0.0,Bank Transfer,TC00042,False
TT09031,U01143,CR00027,2025-11-14,0.0,PayPal,TC00042,False
TT09032,U01146,CR00032,2025-01-12,0.0,Credit Card,TC00040,False
TT09033,U01151,CR00035,2025-10-15,0.0,Bank Transfer,TC00040,False
TT09034,U01158,CR00050,2025-03-29,490.9,PayPal,TC00040,True
TT09035,U01163,CR00008,2025-02-26,0.0,PayPal,TC00042,False
TT09036,U01180,CR00055,2025-11-05,57.32,Bank Transfer,TC00042,True
TT09037,U01197,CR00059,2025-11-28,0.0,PayPal,TC00040,False
TT09038,U01203,CR00041,2025-08-23,53.86,Bank Transfer,TC00040,True
TT09039,U01221,CR00040,2025-10-02,327.99,Bank Transfer,TC00040,True
TT09040,U01231,CR00005,2025-08-05,0.0,PayPal,TC00042,False
TT09041,U01233,CR00024,2025-02-16,117.68,Credit Card,TC00040,True
TT09042,U01235,CR00050,2025-10-29,490.9,Bank Transfer,TC00040,True
TT09043,U01237,CR00059,2025-07-20,0.0,PayPal,TC00040,False
TT09044,U01244,CR00049,2025-04-07,415.51,Credit Card,TC00042,True
TT09045,U01249,CR00056,2025-01-30,212.39,PayPal,TC00040,True
TT09046,U01250,CR00033,2025-08-12,0.0,Credit Card,TC00040,False
TT09047,U01261,CR00046,2025-04-02,248.1,Credit Card,TC00042,True
TT09048,U01266,CR00015,2025-07-11,285.05,Credit Card,TC00040,True
TT09049,U01267,CR00024,2025-06-14,117.68,Bank Transfer,TC00042,True
TT09050,U01268,CR00057,2025-01-28,177.34,Bank Transfer,TC00042,True
TT09051,U01280,CR00029,2025-09-04,0.0,PayPal,TC00042,False
TT09052,U01281,CR00002,2025-05-09,0.0,Credit Card,TC00042,False
TT09053,U01284,CR00021,2025-10-20,0.0,Credit Card,TC00040,False
TT09054,U01286,CR00042,2025-02-09,0.0,PayPal,TC00042,False
TT09055,U01290,CR00037,2025-06-12,0.0,PayPal,TC00040,False
TT09056,U01315,CR00005,2025-02-17,0.0,Bank Transfer,TC00042,False
TT09057,U01318,CR00038,2025-02-26,342.61,Credit Card,TC00040,True
TT09058,U01321,CR00011,2025-10-28,326.02,Credit Card,TC00040,True
TT09059,U01322,CR00025,2025-01-26,299.57,PayPal,TC00042,True
TT09060,U01331,CR00041,2025-03-21,53.86,Credit Card,TC00040,True
TT09061,U01332,CR00007,2025-09-07,0.0,Credit Card,TC00040,False
TT09062,U01334,CR00036,2025-07-24,0.0,PayPal,TC00042,False
TT09063,U01336,CR00049,2025-01-21,415.51,Bank Transfer,TC00040,True
TT09064,U01337,CR00046,2025-02-08,248.1,Bank Transfer,TC00042,True
TT09065,U01343,CR00025,2025-10-07,299.57,PayPal,TC00042,True
TT09066,U01344,CR00002,2025-01-06,0.0,PayPal,TC00040,False
TT09067,U01346,CR00002,2025-08-15,0.0,Credit Card,TC00040,False
TT09068,U01347,CR00022,2025-09-05,0.0,Bank Transfer,TC00042,False
TT09069,U01350,CR00014,2025-02-07,0.0,Credit Card,TC00040,False
TT09070,U01355,CR00056,2025-01-08,212.39,Credit Card,TC00042,True
TT09071,U01364,CR00058,2025-09-14,0.0,Credit Card,TC00040,False
TT09072,U01365,CR00003,2025-09-04,0.0,Credit Card,TC00040,False
TT09073,U01375,CR00016,2025-10-04,0.0,PayPal,TC00040,False
TT09074,U01394,CR00013,2025-04-14,0.0,Credit Card,TC00042,False
TT09075,U01395,CR00051,2025-12-05,37.89,Bank Transfer,TC00042,True
